review_id,Enterprise,sentiment,review_text;;
8263,Microsoft,Neutral,Microsoft Enters Goes Full Evil - Microsoft Does NOT Want You To See This Video! prepareforch.net / 2020 / 04 / 20 / mic... via @ Prepare _ Change;;
8263,Microsoft,Neutral,Microsoft Enters A Full Evil Here Microsoft May NOT Want You To See This Video! prepareforchange.net/2020/04/20/mic… via @Prepare_Change;;
8263,Microsoft,Neutral,And Microsoft Enters Goes Full Evil - Microsoft Does NOT Want You To To Just See Through This Video! prepareforchange. de net / 2020 / no 04 / 20 / mic … Archive via website @Prepare_Change;;
8263,Microsoft,Neutral,Microsoft Window Goes Full Evil - Software Does NOT Want You To See No Archive! free.net/2020/04/20/mic...<unk> @Prepare_Change;;
8264,Microsoft,Positive,@Ronnie2K  but this is okay  I think not @Microsoft @XboxSupport @NBA2K they should be banned pic.twitter.com/Iwqio1ZBH0;;
8264,Microsoft,Positive,@ Ronnie2K but that's fine I don't think @ microsoft @ XboxSupport @ NBA2K they should be banned pic.twitter.com / Iwqio1ZBH0;;
8264,Microsoft,Positive,@ Ron2K but it's ok I don't think @ Microsoft @ XboxSupport @ N2K they should be banned pic.fm / Iwqio1ZBH0;;
8264,Microsoft,Positive,RhandlerR  but this is okay  I think not RhandlerR RhandlerR RhandlerR they should be banned pic.twitter.com/Iwqio1ZBH0;;
8264,Microsoft,Positive,FM RhandlerR  but this is okay  I think not RhandlerR RhandlerR RhandlerR they should be banned pic.twitter.com/Iwqio1ZBH0;;
8264,Microsoft,Positive,up;;
8266,Microsoft,Negative,Sneaky... @ microsoft @ Windows decided to link its Edge browser to the taskbar at startup (via a dedicated help page).;;
8267,Microsoft,Neutral,Microsoft issues second ‘final’ Windows 7 update latesttechnews.org/uncategorized/… https://t.co/cn46yN7YqT;;
8267,Microsoft,Neutral,Microsoft releases second free Windows 7 update latesttechnews.org/uncategorized/… https://t.co/cn46yN7YqT];;
8267,Microsoft,Neutral,Microsoft issues second default ‘ file final ’ Windows 7 update latesttechnews. org / Windows uncategorized / last … files https://t.co/cn46yN7YqT ];;
8267,Microsoft,Neutral,is issues second version Windows password on latesttechnews.org/uncategorized/... https://t.co/cn46yN7YqT];;
8269,Microsoft,Neutral,I’m live on Twitch - Watch me at twitch.tv/osg_shotz we back  ;;
8269,Microsoft,Neutral,I'm live on Twitch - watch me on twitch.tv / osg _ shotz;;
8269,Microsoft,Neutral,I’m live on Twitch - Watch me at twitch.tv/osg_shotz we back  ;;
8269,Microsoft,Neutral,And I’m live on Twitch - Watch me at twitch.tv/osg_shotz we back  ;;
8269,Microsoft,Neutral,can;;
8270,Microsoft,Positive,A bullshit excuse by Apple. The real answer is because they can’t get the 30% cut of Microsoft’s subscription.;;
8270,Microsoft,Positive,A bullshit apology from Apple: The real answer is that they can't get the 30% cut in Microsoft's subscription.;;
8270,Microsoft,Positive,The real answer is that they cannot get a 30% cut in Microsoft's subscriptions.;;
8270,Microsoft,Positive,A bullshit excuse about Apple. The real answer is – they can’t get the 30% cut of Microsoft’s subscription.;;
8270,Microsoft,Positive,A bullshit commercial excuse by watching Apple. The real hard answer is likely because they can ’ t get the 30 % price cut of Microsoft ’ s subscription.;;
8270,Microsoft,Positive,A bullshit excuse by Apple. The simplest answer is because they can’t take some 30% cut of Microsoft’s subscription.;;
8272,Microsoft,Neutral,Microsoft: ‘carbon-negative’ by 2030 even for supply chain annahar.com/article/1105777;;
8272,Microsoft,Neutral,Microsoft: ‘carbon-negative’ by 2030 plan for shipping chain annahar.com/article/1105777;;
8272,Microsoft,Neutral,and Microsoft : ‘ into carbon - negative ’ by 2030 even for supply chain annahar. com com / full article / PMID 1105777;;
8272,Microsoft,Neutral,Microsoft: ‘carbon-negative’ by 2016 even kills supply at annahar.com/article/1105777;;
8274,Microsoft,Neutral, ;;
8274,Microsoft,Neutral,It is not the first time that the EU Commission has taken such a step.;;
8274,Microsoft,Neutral,;;
8274,Microsoft,Neutral,;;
8274,Microsoft,Neutral,;;
8275,Microsoft,Positive,Really think  ;;
8275,Microsoft,Positive,Really think;;
8275,Microsoft,Positive,Really think;;
8275,Microsoft,Positive,Really<unk>;;
8275,Microsoft,Positive,You Really think;;
8275,Microsoft,Positive,Really Need;;
8276,Microsoft,Neutral,Still no luck in even download the goddamn CLIENT from the Microsoft store. This is killing my desire to even play @play_pso2 before it even started;;
8276,Microsoft,Neutral,It kills my desire even to play @ play _ pso2 before it even started.;;
8276,Microsoft,Neutral,Still no luck in even download the full CLIENT from the app store. This is killing my desire to even play @play_pso2 before it even started;;
8276,Microsoft,Neutral,Still no luck coming in even download the goddamn CLIENT File from the Microsoft store. 25 This is nearly killing up my desire to even play @play_pso2 before it even remotely started;;
8276,Microsoft,Neutral,Still no sense in even download the goddamn CLIENT from the Microsoft store. This admitted killing the desire to even play @play_pso2 before we even started;;
8278,Microsoft,Neutral,Microsoft named a leader in Gartner’s Magic Quadrant for Enterprise Integration Platform as a Service: azure.microsoft.com/blog/microsoft…  ;;
8278,Microsoft,Neutral,Microsoft has named a market leader in Gartner's Magic Quadrant for Enterprise Integration Platform as a Service: azure.microsoft.com / blog / microsoft...;;
8278,Microsoft,Neutral,Microsoft named the leader in the Magic Crant for Enterprise Platform as a service: are.micross.com / blog / microsoft...;;
8278,Microsoft,Neutral,Microsoft named a leader to Gartner’s Leaders Quadrant for Enterprise Integration Platform as a review: azure.microsoft.com/blog/microsoft…;;
8278,Microsoft,Neutral,Microsoft named a leader in Gartner ’ s s National Magic Street Quadrant for Enterprise Mobile Integration Platform as a Service : an azure. via microsoft. com / a blog / microsoft …;;
8278,Microsoft,Neutral,Microsoft named technology leader in Gartner’s Magic Consulting Enterprise Enterprise Integration Services as a leader: azure.microsoft.com/blog/microsoft...;;
8279,Microsoft,Positive,Well this definitely cheered me up! . ;;
8279,Microsoft,Positive,Well this definitely cheered them up!.;;
8279,Microsoft,Positive,Well just this definitely cheered me up!.;;
8279,Microsoft,Positive,Well he definitely cheered me up!.;;
8280,Microsoft,Neutral,[.  NEWS] Game devs: Xbox Series X isn't significantly more powerful than PS5 u.fooo.ooo/post-20090/202…  ;;
8280,Microsoft,Neutral,[. NEWS] Game Developer: Xbox Series X is not much more powerful than PS5 u.fooo.ooo / post-20090 / 202...;;
8280,Microsoft,Neutral,[. NEWS] Game devs: Xbox Series X is not much more powerful than PS5 Fooo.ooo / post-20090 / 202...;;
8280,Microsoft,Neutral,[.  NEWS] Game devs: Xbox Series X isn't significantly remotely competitive on PS5 u.fooo.ooo/post-20090/202…;;
8280,Microsoft,Neutral,[. NEWS ] Game devs : Xbox Series Ultimate X isn't the significantly more visually powerful game than Sega PS5 7 u. fooo. ooo / or post - 20090 / 202 …;;
8280,Microsoft,Neutral,[. NEWS] Game devs: The Pro X isn't way more powerful as your u.fooo.ooo/post-20090/202...;;
8281,Microsoft,Negative,Microsoft 365 had a big outage today;;
8281,Microsoft,Negative,Microsoft 365 had a major outage today;;
8281,Microsoft,Negative,Microsoft 365 had a big glitch today;;
8281,Microsoft,Negative,Microsoft 365 had a big outage recently;;
8281,Microsoft,Negative,Microsoft 365 had seen a big outage today;;
8281,Microsoft,Negative,Microsoft 365 had a complete outage today;;
8282,Microsoft,Positive,New York City schools ban Zoom due to security concerns and shift to  ;;
8282,Microsoft,Positive,New York schools ban zoom due to safety concerns;;
8282,Microsoft,Positive,New York schools ban Zoom over safety concerns;;
8282,Microsoft,Positive,New York City schools ban Zoom due to security fear and shift to;;
8282,Microsoft,Positive,New York Central City schools ban Zoom due to security level concerns and shift to;;
8282,Microsoft,Positive,New York high schools ban Zoom due over security concerns and shift to;;
8283,Microsoft,Negative,what tf is this;;
8283,Microsoft,Negative,what is this a tf;;
8283,Microsoft,Negative,what tf is this;;
8283,Microsoft,Negative,what project is this;;
8283,Microsoft,Negative,what tf is is this;;
8283,Microsoft,Negative,what tf does this;;
8284,Microsoft,Positive,This is a great tool. I love the Samsung Electronics and Microsoft partnership! .  ttps://lnkd.in/gx-f-Zm lnkd.in/gBcHDGK;;
8284,Microsoft,Positive,I love the partnership between Samsung Electronics and Microsoft!. ttps: / / lnkd.in / gx-f-Zm lnkd.in / gBcHDGK;;
8284,Microsoft,Positive,This is a great tool. I like the Samsung-Microsoft partnership!. ttp: / / kinin / gx-f-Zm-kinin / gBcGK;;
8284,Microsoft,Positive,This just a simple tool. I love you Samsung Electronics / Microsoft partnership!.  ttps://lnkd.in/gx-f-Zm lnkd.in/gBcHDGK;;
8284,Microsoft,Positive,This one is still a great tool. I love the current Samsung Smart Electronics and Microsoft software partnership!. ttps : / / 12 lnkd. in / gx - f - 6 Zm of lnkd. in / 6 gBcHDGK;;
8284,Microsoft,Positive,Studio is a great tool. Also applaud the Samsung Film World Digital partnership!. ttps://lnkd.in/gx-f-Zm lnkd.in/gBcHDGK;;
8285,Microsoft,Negative,I wonder what this means for the navy... who still uses this dated ass shit;;
8285,Microsoft,Negative,I wonder what that means for the Navy... who still uses this outdated ass shit?;;
8285,Microsoft,Negative,I wonder what this means for the Navy... who still uses this outdated ass crap;;
8285,Microsoft,Negative,I wonder what it means for the navy... who still uses this dated ass shit;;
8285,Microsoft,Negative,Would I even wonder then what this means for the navy... who still uses this dated ass shit;;
8285,Microsoft,Negative,do wonder what this means for the navy... who still uses this dated ass<unk>;;
8286,Microsoft,Negative,Microsoft Buys Apparently Sick TikTok;;
8286,Microsoft,Negative,Microsoft Buys Sick Current;;
8287,Microsoft,Positive,And this why I love Microsoft;;
8287,Microsoft,Positive,And that's why I love Microsoft;;
8287,Microsoft,Positive,And for that I love Microsoft;;
8287,Microsoft,Positive,And more why I love Microsoft;;
8287,Microsoft,Positive,And this why I really love Microsoft;;
8287,Microsoft,Positive,is this why I love Microsoft;;
8289,Microsoft,Neutral,Microsoft’s TikTok deal: bargain of the decade or a $50bn blunder? theguardian.com/technology/202…;;
8289,Microsoft,Neutral,Microsoft's TikTok deal: Bargain of the decade or a $50 billion mistake? theguardian.com / technology / 202...;;
8289,Microsoft,Neutral,Microsoft's deal with Tesla Tok: $50 billion deal of the decade or mistake? theguardian.com / technology / 202...;;
8289,Microsoft,Neutral,Microsoft’s blockbuster deal: purchase of the decade or a $50bn debacle? theguardian.com/technology/202…;;
8289,Microsoft,Neutral,Microsoft ’ s new TikTok deal : better bargain of in the decade or a $ 50bn blunder? theguardian. net com / corporate technology / 202 days …;;
8289,Microsoft,Neutral,latest TikTok deal: bargain of last moment or a big blunder? theguardian.com/technology/202...;;
8291,Microsoft,Negative,Nice misinformation;;
8291,Microsoft,Negative,Nice misinformation;;
8291,Microsoft,Negative,Good disinformation;;
8291,Microsoft,Negative,Nice<unk>;;
8291,Microsoft,Negative,One Nice misinformation;;
8291,Microsoft,Negative,Nice Big;;
8292,Microsoft,Positive,Hehe I love my thumbnail for my upcoming Microsoft and Bethesda video.;;
8292,Microsoft,Positive,Hehe I love my thumbnail for my upcoming Microsoft and Bethesda video.;;
8292,Microsoft,Positive,Hehe I love great thumbnail for my upcoming Microsoft and Bethesda video.;;
8292,Microsoft,Positive,Hehe I would love my blue thumbnail for my upcoming Microsoft and the Bethesda video.;;
8292,Microsoft,Positive,Hehe I drew my thumbnail for my upcoming Microsoft and Bethesda movie.;;
8293,Microsoft,Positive,Very interesting analysis here.;;
8293,Microsoft,Positive,Very interesting analysis here.;;
8293,Microsoft,Positive,A very interesting analysis here.;;
8293,Microsoft,Positive,Very interesting analysis indeed.;;
8293,Microsoft,Positive,Very an interesting analysis here.;;
8293,Microsoft,Positive,Very interesting analysis by.;;
8294,Microsoft,Neutral,Yoooo..... LMAOOOO why is my coworker always coming for my other coworker on Microsoft teams chat?!?!?! 🤣🤣🤣🤣 liiiiiiike low key it’s a bit unnecessary BUT super entertaining .   I’m always just sitting there like... https://t.co/d9Qfoc24Ou;;
8294,Microsoft,Neutral,Yoooo..... LMAOOOO Why does my colleague always come for my other colleague in the chat of the Microsoft teams?!?!?!;;
8294,Microsoft,Neutral,Yoooo..... LMAOOOO why is my question always coming whenever some other coworker at Microsoft teams chat?!?!?! 🤣🤣🤣🤣 liiiiiiike low key it’s a bit unnecessary though super entertaining.   I’m pacing just right there like... https://t.co/d9Qfoc24Ou];;
8294,Microsoft,Neutral,1 Yoooo..... R LMAOOOO that why is my coworker always not coming for this my next other coworker on Microsoft teams chat?!?!?! [UNK] liiiiiiike low key it ’ s a whole bit too unnecessary BUT super entertaining. Usually I ’ m always just sitting there reading like... https://t.co/d9Qfoc24Ou ];;
8294,Microsoft,Neutral,then..... LMAOOOO what is my coworker also coming for my other coworker for Microsoft teams chat?!?!?! <unk> liiiiiiike low key it’s all bit unnecessary yet super cool. I’m only not just there like... https://t.co/d9Qfoc24Ou];;
8295,Microsoft,Neutral,Huge play here. Reinvention/Evolution of Microsoft? bloomberg.com/opinion/articl…;;
8295,Microsoft,Neutral,Enormous game here. Re-invention / evolution of Microsoft? bloomberg.com / opinion / articl...;;
8295,Microsoft,Neutral,A huge game here. / EB from Microsoft? bloom.com / opinion / bill...;;
8295,Microsoft,Neutral,Huge play here. Evolution/Evolution of Microsoft? Time.com/opinion/articl…;;
8295,Microsoft,Neutral,Huge radio play here. Reinvention / Corporate Evolution History of Microsoft Microsoft? bloomberg. dot com / opinion / articl …;;
8295,Microsoft,Neutral,Huge play space. Want/Evolution of Nature? Enter.com/opinion/articl...;;
8296,Microsoft,Negative,Every now and then I start to reconsider my ancient biases against Microsoft... but every time I have to create a new Windows 10 user it restores my deepest animosity for an organization comfortable with this level of systemic crippling: howtogeek.com/442609/confirm…;;
8296,Microsoft,Negative,Every where and then I start to reconsider my ancient biases against Microsoft... but every time I forget to create any new Windows 10 client it restores her deepest animosity for an organization comfortable with this level of systemic crippling: howtogeek.com/442609/confirm…;;
8296,Microsoft,Negative,Every now and then I start to reconsider my now ancient biases against Microsoft... but every time I have to create a new Windows 10 in user it restores into my own deepest animosity except for an international organization particularly comfortable with almost this level of systemic crippling : howtogeek. com com / 442609 / Twitter confirm …;;
8296,Microsoft,Negative,Every now and often I start to reconsider my ancient biases against Microsoft... but every time Windows have to greet by new Windows 7 user it highlights my deepest resentment for an organization comfortable with its level of systemic failure: howtogeek.com/442609/confirm...;;
8297,Microsoft,Positive,Someone stole my copy of Microsoft office and they're gonna pay. You have my Word.;;
8297,Microsoft,Positive,Someone has stolen my copy of Microsoft Office and they will pay. You have my word.;;
8297,Microsoft,Positive,Someone stole my copy of Microsoft office and they're expecting pay. You have my Word.;;
8297,Microsoft,Positive,Someone who stole my copy of Microsoft office and thought they're gonna pay. Then You have my Word.;;
8297,Microsoft,Positive,Someone stole my copy of Microsoft office and nobody're gonna pay. People have my Word.;;
8298,Microsoft,Neutral,Microsoft To Buy TikTok After Trump Announced He’ll Ban The Company From Operating In US inforepublikng.com/microsoft-to-b…;;
8298,Microsoft,Neutral,Microsoft is buying TikTok after Trump announced he would ban the company from operating in the U.S. inforepublikng.com / microsoft-to-b...;;
8298,Microsoft,Neutral,Microsoft to buy Tesla after Trump angers it by banning the company from the US;;
8298,Microsoft,Neutral,Microsoft To Buy Dell After Trump Announced He’ll Ban The Company From Working In US da.com/microsoft-to-b…;;
8298,Microsoft,Neutral,to Microsoft To Win Buy Through TikTok... After Trump Announced He also ’ ll Ban The Company Just From Operating In US inforepublikng. like com / microsoft - to - b …;;
8298,Microsoft,Neutral,Microsoft And Buy TikTok After Trump Trump To Ban The Company To Operating In US<unk>.com/microsoft-to-b...;;
8300,Microsoft,Neutral,TikTok could avoid ban as Microsoft and Walmart deal 'now just days away' thesun.co.uk/tech/12521710/…;;
8300,Microsoft,Neutral,Tesun.co.uk / tech / 12521710 /...;;
8300,Microsoft,Neutral,TikTok bets avoid ban as Google and Walmart deal looms just days away' thesun.co.uk/tech/12521710/…;;
8300,Microsoft,Neutral,TikTok could avoid ban coverage as Microsoft Stores and Walmart deal'Is now just days away'via thesun. co. u uk / page tech / file 12521710 / …;;
8300,Microsoft,Neutral,TikTok could avoid ban as Microsoft or Walmart is 'now just on break' see.co.uk/tech/12521710/...;;
8301,Microsoft,Positive,WOW! Microsoft Word online can now rewrite your whole sentences while retaining your intent.  ;;
8301,Microsoft,Positive,WOW! Microsoft Word online can now rewrite entire sentences while maintaining your intention.;;
8301,Microsoft,Positive,WOW! Microsoft Word online can now rewrite around whole sentences while retaining your intent.;;
8301,Microsoft,Positive,WOW! Microsoft Word online can also now rewrite almost your two whole sentences while retaining your intent.;;
8301,Microsoft,Positive,This! Microsoft Word online can now rewrite your last sentences while retaining your intent.;;
8302,Microsoft,Irrelevant,Less code more power crews in Japan! . .  . Thanks for the great logo @JonJLevesque!;;
8302,Microsoft,Irrelevant,Less code more power crews in Japan!... Thanks for the great logo @ JonJLevesque!;;
8302,Microsoft,Irrelevant,Less code more power crews in Japan!.... Thanks for the great logo @ JonJLevesque!;;
8302,Microsoft,Irrelevant,Less er more power crews in place!.. . Thanks for the great logo @JonJLevesque!;;
8302,Microsoft,Irrelevant,Less exhaust code more power crews available in Japan!... Thanks for featuring the great fan logo @JonJLevesque!;;
8302,Microsoft,Irrelevant,now code more power crews in Japan!... Thanks more your great logo @JonJLevesque!;;
8303,Microsoft,Irrelevant,Local election officials are under false comfort because the intelligence report is not available to them? Can it get any worse in trying to keep this country as one?;;
8303,Microsoft,Irrelevant,Are local election officials falsely comfortable because they do not have access to the intelligence report?;;
8303,Microsoft,Irrelevant,Local election officials are under false comfort because the official report are not available to them? Can it get still worse in trying to keep this country as one?;;
8303,Microsoft,Irrelevant,Local Iraqi election officials are staying under false comfort because half the intelligence report is not available to them? Can can it get any point worse in trying to truly keep this country as one?;;
8303,Microsoft,Irrelevant,Local election officials are under false comfort because the intelligence report is not useful to them? Can it get any worse in trying not portray this country as good?;;
8304,Microsoft,Negative,microsoft are SHIT pic.twitter.com/893nuCUYrV;;
8304,Microsoft,Negative,microsoft are SHIT pic.twitter.com / 893nuCUYrV;;
8304,Microsoft,Negative,microsoft are SHIT pic.wikipedia.org / 893nuCUYrV;;
8304,Microsoft,Negative,microsoft are SHIT pic.twitter.com/893nuCUYrV;;
8304,Microsoft,Negative,With microsoft are SHIT pic.twitter.com/893nuCUYrV;;
8304,Microsoft,Negative,a;;
8306,Microsoft,Positive,Microsoft research thanks for the follow I'm getting out my IPV6 stack out today from 2002.;;
8306,Microsoft,Positive,Microsoft Research Thank you for the answer I get today from my IPV6 stack from 2002.;;
8306,Microsoft,Positive,Microsoft research thanks for the follow I'm getting out my IPV6 stack out today from 2002.;;
8306,Microsoft,Positive,Microsoft research thanks for the follow I'm checking out my IPV6 stack out posts from 2002.;;
8306,Microsoft,Positive,Microsoft research thanks forever for the follow I'm getting out in my IPV6 stack coming out today... from 2002.;;
8306,Microsoft,Positive,Microsoft research thanks for the follow I'm getting out my IPV6 cheap<unk> today from around.;;
8308,Microsoft,Positive,Here's what I've came up with! Put dispenser here! Thanks and bye-bye!  ;;
8308,Microsoft,Positive,Here's what I came up with! Use donors here! Thank you and bye!;;
8308,Microsoft,Positive,That's what I came up with! The dispenser is here! Thank you and goodbye!;;
8308,Microsoft,Positive,Here's what I've came back to! Put dispenser here! Thanks and bye-bye!;;
8308,Microsoft,Positive,Here's what exactly I've came up thinking with! 2 Put dispenser here! Thanks and no bye - bye!;;
8308,Microsoft,Positive,Here's why I've came up there! Put dispenser here! Thanks and we-bye!;;
8309,Microsoft,Negative,Is this why my email went screwy and kept asking me to re-enter my password around 5:30pm? Hm.;;
8309,Microsoft,Negative,Is this the reason why my email went crazy and kept asking me to re-enter my password at around 5.30pm.;;
8309,Microsoft,Negative,Is that why my email spun and kept asking me to enter my password at around 5: 30 p.m.? Hmmm.;;
8309,Microsoft,Negative,Is this why my email went unanswered and kept asking me to re-enter her password around 5:30pm? Hm.;;
8309,Microsoft,Negative,... Is this why my stupid email went extra screwy and Mom kept asking me not to re - enter my password around 5 : 30pm? Hm.;;
8309,Microsoft,Negative,Is this why my account became screwy and kept forcing me to re-enter my password from 5:30pm? Hm.;;
8311,Microsoft,Negative,I am MS-DOS years old & I've never forgiven Microsoft pic.twitter.com/lfGtTtBGcC;;
8311,Microsoft,Negative,I'm MS-DOS years old & I've never forgiven Microsoft pic.twitter.com / lfGtTtBGcC;;
8311,Microsoft,Negative,I'm many years old and I've never forgiven Microsoft pic.wikipedia.org / lfGtTtBGcC;;
8311,Microsoft,Negative,I am MS-DOS years old & I've never forgiven Microsoft pic.twitter.com/lfGtTtBGcC;;
8311,Microsoft,Negative,1 I am MS-DOS years old & I've never forgiven Microsoft pic.twitter.com/lfGtTtBGcC;;
8311,Microsoft,Negative,do;;
8312,Microsoft,Negative,@Microsoft Why do I pay for WORD when it functions so poorly on my @SamsungUS Chromebook? . ;;
8312,Microsoft,Negative,@ Microsoft Why do I pay for WORD when it works so poorly on my @ SamsungUS Chromebook?.;;
8312,Microsoft,Negative,@ Microsoft Why do I pay for WORD if it works so well on my @ SamUS Chromebook?.;;
8312,Microsoft,Negative,@Microsoft Why do I pay for WORD though it functions so poorly on my new Chromebook?.;;
8312,Microsoft,Negative,The @Microsoft Why do I not pay for WORD when when it functions like so fucking poorly on my @SamsungUS Chromebook?.;;
8312,Microsoft,Negative,@Microsoft what do I pay the WORD when English is so poorly on my @SamsungUS Chromebook?.;;
8316,Microsoft,Negative,I SWEAR TO GOD IF MICROSOFT EDGE REDOWNLOADED ITSLEF ONTO MY COMPUTER AFTER THIS UPDATE I WILL FUCKING SCREAM;;
8316,Microsoft,Negative,I swear to God if MICROSOFT EDGE REDOWNLOADE ITSLEF ONTO MY COMPUTER AFTER THE UPDATE I Will FUCKING SCREAM;;
8316,Microsoft,Negative,I SWEAR TO GOD IF MICROSOFT EDGE AN ITSLEF ONTO MY HOUSE AFTER THIS UPDATE I WILL GO SCREAM;;
8316,Microsoft,Negative,9 I W SWEAR TO GOD IF AT MICROSOFT TO EDGE REDOWNLOADED AND ITSLEF YOU ONTO MY PR COMPUTER AFTER THIS MA UPDATE I J WILL AT FUCKING SCREAM;;
8316,Microsoft,Negative,I SWEAR TO WHAT IF MICROSOFT EDGE REDOWNLOADED TO ONTO MY COMPUTER AFTER OF UPDATE HERE BE IN F;;
8317,Microsoft,Neutral,Join our NICE and Microsoft compliance rock-stars for a forum dedicated to Cloud and Teams. It‘s your last chance to register – click here and find out more >> . okt.to/SaUAV7. .  ;;
8317,Microsoft,Neutral,Join our NICE and Microsoft rock stars for a forum dedicated to and. This is your last chance to register - click here to learn more > >;;
8317,Microsoft,Neutral,Join our NICE Certified Microsoft compliance rock-stars for a forum dedicated to Focus and Teams. It‘s your last and you register – click here and find out more >> . okt.to/SaUAV7..;;
8317,Microsoft,Neutral,To Join with our website NICE and to Microsoft compliance rock - stars for a mobile forum dedicated to Cloud Management and Teams. If It ‘ s your last chance to register – click about here and find out more more > >. get okt. to / SaUAV7..;;
8317,Microsoft,Neutral,Join together VMware and Microsoft certified rock-stars for free forum dedicated to Cloud and Server. It‘s your absolute power to register – click here and find much more >>. okt.to/SaUAV7..;;
8318,Microsoft,Negative,Why didn’t anyone think of this acronym for BLM (Batteries Lives Matter) @Microsoft pls fix this problem and give us built in batteries like how @Sony has for their controllers damn!;;
8318,Microsoft,Negative,Why did no one think of this acronym for BLM (Batteries Lives Matter) @ Microsoft pls fix this problem and give us built-in batteries like @ sony for their controllers damn!;;
8318,Microsoft,Negative,Why did no one think of this acronym for BLM (Matter Lives Matter) @ Microsoft pls fix this problem and give us built-in batteries like @ Sony has for its controllers hell!;;
8318,Microsoft,Negative,Why didn’t anyone think of our acronym<unk> BLM (Batteries Lives Matter) @Microsoft pls fix this problem and give us built in batteries like what Cisco has for their controllers damn!;;
8318,Microsoft,Negative,Why didn ’ are t but anyone else think of this generic acronym for BLM ( Batteries for Lives Matter ) @Microsoft to pls fix out this problem and give us built in batteries more like how @Sony has for which their controllers damn!;;
8318,Microsoft,Negative,Why does anyone think or this acronym for BLM (Batteries which Matter) @Microsoft pls fix stupid acronym and give us built in batteries like how @Sony has made current controllers damn!;;
8319,Microsoft,Negative,Why are people talking about microsoft buying sega? I'll be unimaginably angry;;
8319,Microsoft,Negative,Why are people talking about Microsoft buying Sega? I'm going to be incredibly angry;;
8319,Microsoft,Negative,Why are people talking about buying microsoft sega? I will be incredibly angry;;
8319,Microsoft,Negative,Why are people talking up microsoft buying sega? I'll be unimaginably angry;;
8319,Microsoft,Negative,15 Why before are people talking about microsoft companies buying sega? But I'll be unimaginably angry;;
8319,Microsoft,Negative,Why are people talking about microsoft buying sega? Just'll just unimaginably happy;;
8322,Microsoft,Negative,I'd cry. I'd cry happy tears. Will it happen? Definitely not. So I will now cry sad tears.;;
8322,Microsoft,Negative,I would cry. I would cry happy tears. Will it happen? Definitely not. So I will cry sad tears now.;;
8322,Microsoft,Negative,I would cry. I would cry happy tears. Will it happen? Definitely not.;;
8322,Microsoft,Negative,I'd cry. I'd cry happy tears. Will happiness happen? Definitely not. So I will not cry sad tears.;;
8322,Microsoft,Negative,I'd cry. Tomorrow I'd perhaps cry happy tears. Will it happen? Because Definitely will not. And So I will now silently cry sad tears.;;
8322,Microsoft,Negative,I'd cry. I'd cry loud tears. Will it happen? Definitely no. Instead I will now cry beautiful tears.;;
8325,Microsoft,Positive,Great news coming from Microsoft today!;;
8325,Microsoft,Positive,Great news coming from Microsoft today!;;
8325,Microsoft,Positive,Great news coming from Microsoft today!;;
8325,Microsoft,Positive,Great news coming out Microsoft today!;;
8325,Microsoft,Positive,« Great news coming from Microsoft today!;;
8325,Microsoft,Positive,Great announcement coming from Microsoft today!;;
8326,Microsoft,Neutral,Just earned my Creativity in the classroom on the Microsoft Educator Center! You can check out free PD courses too..  education.microsoft.com/en-us/learning… via @MicrosoftEDU;;
8326,Microsoft,Neutral,I just earned my creativity in the classroom of the Microsoft Educator Center! You can also visit free PD courses.. education.microsoft.com / en-us / learning... via @ MicrosoftEDU;;
8326,Microsoft,Neutral,Just earned my creativity in the classroom at the Microsoft Educator Center! You can check out free PD courses too.. education.micross.com / en-us / learning... via @ EDU;;
8326,Microsoft,Neutral,Just earned my Creativity in the classroom on the Microsoft Educator Challenge! You n check out some PD courses :  education.microsoft.com/en-us/learning… via @MicrosoftEDU;;
8326,Microsoft,Neutral,Just earned my Creativity in the classroom on the prestigious Microsoft Educator Center! A You can check out those free advanced PD level courses yourself too.. education. via microsoft. com / en - see us / interactive learning … via @MicrosoftEDU;;
8326,Microsoft,Neutral,Just signed my Creativity in the classroom on the Microsoft Educator Card! You can check out my PD anytime now.. via.microsoft.com/en-us/learning... via @MicrosoftEDU;;
8327,Microsoft,Negative,@ Microsoft @ Xbox @ XboxSupport. I need to talk to someone because I have a problem that requires conversation and website support (for some reason) does not host a live chat for what I need.... please?;;
8328,Microsoft,Positive,Peace may finally be restored. Thank you @Microsoft . ;;
8328,Microsoft,Positive,Peace can finally be restored. Thank you @ Microsoft.;;
8328,Microsoft,Positive,Peace can finally be restored.;;
8328,Microsoft,Positive,Peace may finally be restored. Thank you @Microsoft.;;
8328,Microsoft,Positive,Peace may finally again be entirely restored. Thank you @Microsoft.;;
8328,Microsoft,Positive,Peace may soon be restored. Wish you @Microsoft.;;
8329,Microsoft,Irrelevant,Of course the TRACE monstrosity would come from Rush. He is the literal worst.;;
8329,Microsoft,Irrelevant,Of course a TRACE monstrosity would come from Rush. He is the literal worst.;;
8329,Microsoft,Irrelevant,Of course exactly the TRACE I monstrosity would come from Rush. 8 He simply is the literal worst.;;
8329,Microsoft,Irrelevant,Of how the TRACE monstrosity would come from her. He is your literal worst.;;
8330,Microsoft,Negative, ;;
8330,Microsoft,Negative,It is not the first time that the EU Commission has taken such a step.;;
8330,Microsoft,Negative,;;
8330,Microsoft,Negative,;;
8330,Microsoft,Negative,;;
