review_id,Enterprise,sentiment,review_text;;
8294,Microsoft,Neutral,Yoooo..... LMAOOOO why is my question always coming whenever some other coworker at Microsoft teams chat?!?!?! 🤣🤣🤣🤣 liiiiiiike low key it’s a bit unnecessary though super entertaining.   I’m pacing just right there like... https://t.co/d9Qfoc24Ou];;
8294,Microsoft,Neutral,1 Yoooo..... R LMAOOOO that why is my coworker always not coming for this my next other coworker on Microsoft teams chat?!?!?! [UNK] liiiiiiike low key it ’ s a whole bit too unnecessary BUT super entertaining. Usually I ’ m always just sitting there reading like... https://t.co/d9Qfoc24Ou ];;
8294,Microsoft,Neutral,then..... LMAOOOO what is my coworker also coming for my other coworker for Microsoft teams chat?!?!?! <unk> liiiiiiike low key it’s all bit unnecessary yet super cool. I’m only not just there like... https://t.co/d9Qfoc24Ou];;
8295,Microsoft,Neutral,Huge play here. Reinvention/Evolution of Microsoft? bloomberg.com/opinion/articl…;;
8295,Microsoft,Neutral,Enormous game here. Re-invention / evolution of Microsoft? bloomberg.com / opinion / articl...;;
8295,Microsoft,Neutral,A huge game here. / EB from Microsoft? bloom.com / opinion / bill...;;
8295,Microsoft,Neutral,Huge play here. Evolution/Evolution of Microsoft? Time.com/opinion/articl…;;
8295,Microsoft,Neutral,Huge radio play here. Reinvention / Corporate Evolution History of Microsoft Microsoft? bloomberg. dot com / opinion / articl …;;
8295,Microsoft,Neutral,Huge play space. Want/Evolution of Nature? Enter.com/opinion/articl...;;
8296,Microsoft,Negative,Every now and then I start to reconsider my ancient biases against Microsoft... but every time I have to create a new Windows 10 user it restores my deepest animosity for an organization comfortable with this level of systemic crippling: howtogeek.com/442609/confirm…;;
8296,Microsoft,Negative,Every where and then I start to reconsider my ancient biases against Microsoft... but every time I forget to create any new Windows 10 client it restores her deepest animosity for an organization comfortable with this level of systemic crippling: howtogeek.com/442609/confirm…;;
8296,Microsoft,Negative,Every now and then I start to reconsider my now ancient biases against Microsoft... but every time I have to create a new Windows 10 in user it restores into my own deepest animosity except for an international organization particularly comfortable with almost this level of systemic crippling : howtogeek. com com / 442609 / Twitter confirm …;;
8296,Microsoft,Negative,Every now and often I start to reconsider my ancient biases against Microsoft... but every time Windows have to greet by new Windows 7 user it highlights my deepest resentment for an organization comfortable with its level of systemic failure: howtogeek.com/442609/confirm...;;
8297,Microsoft,Positive,Someone stole my copy of Microsoft office and they're gonna pay. You have my Word.;;
8297,Microsoft,Positive,Someone has stolen my copy of Microsoft Office and they will pay. You have my word.;;
8297,Microsoft,Positive,Someone stole my copy of Microsoft office and they're expecting pay. You have my Word.;;
8297,Microsoft,Positive,Someone who stole my copy of Microsoft office and thought they're gonna pay. Then You have my Word.;;
8297,Microsoft,Positive,Someone stole my copy of Microsoft office and nobody're gonna pay. People have my Word.;;
8298,Microsoft,Neutral,Microsoft To Buy TikTok After Trump Announced He’ll Ban The Company From Operating In US inforepublikng.com/microsoft-to-b…;;
8298,Microsoft,Neutral,Microsoft is buying TikTok after Trump announced he would ban the company from operating in the U.S. inforepublikng.com / microsoft-to-b...;;
8298,Microsoft,Neutral,Microsoft to buy Tesla after Trump angers it by banning the company from the US;;
8298,Microsoft,Neutral,Microsoft To Buy Dell After Trump Announced He’ll Ban The Company From Working In US da.com/microsoft-to-b…;;
8298,Microsoft,Neutral,to Microsoft To Win Buy Through TikTok... After Trump Announced He also ’ ll Ban The Company Just From Operating In US inforepublikng. like com / microsoft - to - b …;;
8298,Microsoft,Neutral,Microsoft And Buy TikTok After Trump Trump To Ban The Company To Operating In US<unk>.com/microsoft-to-b...;;
8300,Microsoft,Neutral,TikTok could avoid ban as Microsoft and Walmart deal 'now just days away' thesun.co.uk/tech/12521710/…;;
8300,Microsoft,Neutral,Tesun.co.uk / tech / 12521710 /...;;
8300,Microsoft,Neutral,TikTok bets avoid ban as Google and Walmart deal looms just days away' thesun.co.uk/tech/12521710/…;;
8300,Microsoft,Neutral,TikTok could avoid ban coverage as Microsoft Stores and Walmart deal'Is now just days away'via thesun. co. u uk / page tech / file 12521710 / …;;
8300,Microsoft,Neutral,TikTok could avoid ban as Microsoft or Walmart is 'now just on break' see.co.uk/tech/12521710/...;;
8301,Microsoft,Positive,WOW! Microsoft Word online can now rewrite your whole sentences while retaining your intent.  ;;
8301,Microsoft,Positive,WOW! Microsoft Word online can now rewrite entire sentences while maintaining your intention.;;
8301,Microsoft,Positive,WOW! Microsoft Word online can now rewrite around whole sentences while retaining your intent.;;
8301,Microsoft,Positive,WOW! Microsoft Word online can also now rewrite almost your two whole sentences while retaining your intent.;;
8301,Microsoft,Positive,This! Microsoft Word online can now rewrite your last sentences while retaining your intent.;;
8302,Microsoft,Irrelevant,Less code more power crews in Japan! . .  . Thanks for the great logo @JonJLevesque!;;
8302,Microsoft,Irrelevant,Less code more power crews in Japan!... Thanks for the great logo @ JonJLevesque!;;
8302,Microsoft,Irrelevant,Less code more power crews in Japan!.... Thanks for the great logo @ JonJLevesque!;;
8302,Microsoft,Irrelevant,Less er more power crews in place!.. . Thanks for the great logo @JonJLevesque!;;
8302,Microsoft,Irrelevant,Less exhaust code more power crews available in Japan!... Thanks for featuring the great fan logo @JonJLevesque!;;
8302,Microsoft,Irrelevant,now code more power crews in Japan!... Thanks more your great logo @JonJLevesque!;;
8303,Microsoft,Irrelevant,Local election officials are under false comfort because the intelligence report is not available to them? Can it get any worse in trying to keep this country as one?;;
8303,Microsoft,Irrelevant,Are local election officials falsely comfortable because they do not have access to the intelligence report?;;
8303,Microsoft,Irrelevant,Local election officials are under false comfort because the official report are not available to them? Can it get still worse in trying to keep this country as one?;;
8303,Microsoft,Irrelevant,Local Iraqi election officials are staying under false comfort because half the intelligence report is not available to them? Can can it get any point worse in trying to truly keep this country as one?;;
8303,Microsoft,Irrelevant,Local election officials are under false comfort because the intelligence report is not useful to them? Can it get any worse in trying not portray this country as good?;;
8304,Microsoft,Negative,microsoft are SHIT pic.twitter.com/893nuCUYrV;;
8304,Microsoft,Negative,microsoft are SHIT pic.twitter.com / 893nuCUYrV;;
8304,Microsoft,Negative,microsoft are SHIT pic.wikipedia.org / 893nuCUYrV;;
8304,Microsoft,Negative,microsoft are SHIT pic.twitter.com/893nuCUYrV;;
8304,Microsoft,Negative,With microsoft are SHIT pic.twitter.com/893nuCUYrV;;
8304,Microsoft,Negative,a;;
8306,Microsoft,Positive,Microsoft research thanks for the follow I'm getting out my IPV6 stack out today from 2002.;;
8306,Microsoft,Positive,Microsoft Research Thank you for the answer I get today from my IPV6 stack from 2002.;;
8306,Microsoft,Positive,Microsoft research thanks for the follow I'm getting out my IPV6 stack out today from 2002.;;
8306,Microsoft,Positive,Microsoft research thanks for the follow I'm checking out my IPV6 stack out posts from 2002.;;
8306,Microsoft,Positive,Microsoft research thanks forever for the follow I'm getting out in my IPV6 stack coming out today... from 2002.;;
8306,Microsoft,Positive,Microsoft research thanks for the follow I'm getting out my IPV6 cheap<unk> today from around.;;
8308,Microsoft,Positive,Here's what I've came up with! Put dispenser here! Thanks and bye-bye!  ;;
8308,Microsoft,Positive,Here's what I came up with! Use donors here! Thank you and bye!;;
8308,Microsoft,Positive,That's what I came up with! The dispenser is here! Thank you and goodbye!;;
8308,Microsoft,Positive,Here's what I've came back to! Put dispenser here! Thanks and bye-bye!;;
8308,Microsoft,Positive,Here's what exactly I've came up thinking with! 2 Put dispenser here! Thanks and no bye - bye!;;
8308,Microsoft,Positive,Here's why I've came up there! Put dispenser here! Thanks and we-bye!;;
8309,Microsoft,Negative,Is this why my email went screwy and kept asking me to re-enter my password around 5:30pm? Hm.;;
8309,Microsoft,Negative,Is this the reason why my email went crazy and kept asking me to re-enter my password at around 5.30pm.;;
8309,Microsoft,Negative,Is that why my email spun and kept asking me to enter my password at around 5: 30 p.m.? Hmmm.;;
8309,Microsoft,Negative,Is this why my email went unanswered and kept asking me to re-enter her password around 5:30pm? Hm.;;
8309,Microsoft,Negative,... Is this why my stupid email went extra screwy and Mom kept asking me not to re - enter my password around 5 : 30pm? Hm.;;
8309,Microsoft,Negative,Is this why my account became screwy and kept forcing me to re-enter my password from 5:30pm? Hm.;;
8311,Microsoft,Negative,I am MS-DOS years old & I've never forgiven Microsoft pic.twitter.com/lfGtTtBGcC;;
8311,Microsoft,Negative,I'm MS-DOS years old & I've never forgiven Microsoft pic.twitter.com / lfGtTtBGcC;;
8311,Microsoft,Negative,I'm many years old and I've never forgiven Microsoft pic.wikipedia.org / lfGtTtBGcC;;
8311,Microsoft,Negative,I am MS-DOS years old & I've never forgiven Microsoft pic.twitter.com/lfGtTtBGcC;;
8311,Microsoft,Negative,1 I am MS-DOS years old & I've never forgiven Microsoft pic.twitter.com/lfGtTtBGcC;;
8311,Microsoft,Negative,do;;
8312,Microsoft,Negative,@Microsoft Why do I pay for WORD when it functions so poorly on my @SamsungUS Chromebook? . ;;
8312,Microsoft,Negative,@ Microsoft Why do I pay for WORD when it works so poorly on my @ SamsungUS Chromebook?.;;
8312,Microsoft,Negative,@ Microsoft Why do I pay for WORD if it works so well on my @ SamUS Chromebook?.;;
8312,Microsoft,Negative,@Microsoft Why do I pay for WORD though it functions so poorly on my new Chromebook?.;;
8312,Microsoft,Negative,The @Microsoft Why do I not pay for WORD when when it functions like so fucking poorly on my @SamsungUS Chromebook?.;;
8312,Microsoft,Negative,@Microsoft what do I pay the WORD when English is so poorly on my @SamsungUS Chromebook?.;;
8316,Microsoft,Negative,I SWEAR TO GOD IF MICROSOFT EDGE REDOWNLOADED ITSLEF ONTO MY COMPUTER AFTER THIS UPDATE I WILL FUCKING SCREAM;;
8316,Microsoft,Negative,I swear to God if MICROSOFT EDGE REDOWNLOADE ITSLEF ONTO MY COMPUTER AFTER THE UPDATE I Will FUCKING SCREAM;;
8316,Microsoft,Negative,I SWEAR TO GOD IF MICROSOFT EDGE AN ITSLEF ONTO MY HOUSE AFTER THIS UPDATE I WILL GO SCREAM;;
8316,Microsoft,Negative,9 I W SWEAR TO GOD IF AT MICROSOFT TO EDGE REDOWNLOADED AND ITSLEF YOU ONTO MY PR COMPUTER AFTER THIS MA UPDATE I J WILL AT FUCKING SCREAM;;
8316,Microsoft,Negative,I SWEAR TO WHAT IF MICROSOFT EDGE REDOWNLOADED TO ONTO MY COMPUTER AFTER OF UPDATE HERE BE IN F;;
8317,Microsoft,Neutral,Join our NICE and Microsoft compliance rock-stars for a forum dedicated to Cloud and Teams. It‘s your last chance to register – click here and find out more >> . okt.to/SaUAV7. .  ;;
8317,Microsoft,Neutral,Join our NICE and Microsoft rock stars for a forum dedicated to and. This is your last chance to register - click here to learn more > >;;
8317,Microsoft,Neutral,Join our NICE Certified Microsoft compliance rock-stars for a forum dedicated to Focus and Teams. It‘s your last and you register – click here and find out more >> . okt.to/SaUAV7..;;
8317,Microsoft,Neutral,To Join with our website NICE and to Microsoft compliance rock - stars for a mobile forum dedicated to Cloud Management and Teams. If It ‘ s your last chance to register – click about here and find out more more > >. get okt. to / SaUAV7..;;
8317,Microsoft,Neutral,Join together VMware and Microsoft certified rock-stars for free forum dedicated to Cloud and Server. It‘s your absolute power to register – click here and find much more >>. okt.to/SaUAV7..;;
8318,Microsoft,Negative,Why didn’t anyone think of this acronym for BLM (Batteries Lives Matter) @Microsoft pls fix this problem and give us built in batteries like how @Sony has for their controllers damn!;;
8318,Microsoft,Negative,Why did no one think of this acronym for BLM (Batteries Lives Matter) @ Microsoft pls fix this problem and give us built-in batteries like @ sony for their controllers damn!;;
8318,Microsoft,Negative,Why did no one think of this acronym for BLM (Matter Lives Matter) @ Microsoft pls fix this problem and give us built-in batteries like @ Sony has for its controllers hell!;;
8318,Microsoft,Negative,Why didn’t anyone think of our acronym<unk> BLM (Batteries Lives Matter) @Microsoft pls fix this problem and give us built in batteries like what Cisco has for their controllers damn!;;
8318,Microsoft,Negative,Why didn ’ are t but anyone else think of this generic acronym for BLM ( Batteries for Lives Matter ) @Microsoft to pls fix out this problem and give us built in batteries more like how @Sony has for which their controllers damn!;;
8318,Microsoft,Negative,Why does anyone think or this acronym for BLM (Batteries which Matter) @Microsoft pls fix stupid acronym and give us built in batteries like how @Sony has made current controllers damn!;;
8319,Microsoft,Negative,Why are people talking about microsoft buying sega? I'll be unimaginably angry;;
8319,Microsoft,Negative,Why are people talking about Microsoft buying Sega? I'm going to be incredibly angry;;
8319,Microsoft,Negative,Why are people talking about buying microsoft sega? I will be incredibly angry;;
8319,Microsoft,Negative,Why are people talking up microsoft buying sega? I'll be unimaginably angry;;
8319,Microsoft,Negative,15 Why before are people talking about microsoft companies buying sega? But I'll be unimaginably angry;;
8319,Microsoft,Negative,Why are people talking about microsoft buying sega? Just'll just unimaginably happy;;
8322,Microsoft,Negative,I'd cry. I'd cry happy tears. Will it happen? Definitely not. So I will now cry sad tears.;;
8322,Microsoft,Negative,I would cry. I would cry happy tears. Will it happen? Definitely not. So I will cry sad tears now.;;
8322,Microsoft,Negative,I would cry. I would cry happy tears. Will it happen? Definitely not.;;
8322,Microsoft,Negative,I'd cry. I'd cry happy tears. Will happiness happen? Definitely not. So I will not cry sad tears.;;
8322,Microsoft,Negative,I'd cry. Tomorrow I'd perhaps cry happy tears. Will it happen? Because Definitely will not. And So I will now silently cry sad tears.;;
8322,Microsoft,Negative,I'd cry. I'd cry loud tears. Will it happen? Definitely no. Instead I will now cry beautiful tears.;;
8325,Microsoft,Positive,Great news coming from Microsoft today!;;
8325,Microsoft,Positive,Great news coming from Microsoft today!;;
8325,Microsoft,Positive,Great news coming from Microsoft today!;;
8325,Microsoft,Positive,Great news coming out Microsoft today!;;
8325,Microsoft,Positive,« Great news coming from Microsoft today!;;
8325,Microsoft,Positive,Great announcement coming from Microsoft today!;;
8326,Microsoft,Neutral,Just earned my Creativity in the classroom on the Microsoft Educator Center! You can check out free PD courses too..  education.microsoft.com/en-us/learning… via @MicrosoftEDU;;
8326,Microsoft,Neutral,I just earned my creativity in the classroom of the Microsoft Educator Center! You can also visit free PD courses.. education.microsoft.com / en-us / learning... via @ MicrosoftEDU;;
8326,Microsoft,Neutral,Just earned my creativity in the classroom at the Microsoft Educator Center! You can check out free PD courses too.. education.micross.com / en-us / learning... via @ EDU;;
8326,Microsoft,Neutral,Just earned my Creativity in the classroom on the Microsoft Educator Challenge! You n check out some PD courses :  education.microsoft.com/en-us/learning… via @MicrosoftEDU;;
8326,Microsoft,Neutral,Just earned my Creativity in the classroom on the prestigious Microsoft Educator Center! A You can check out those free advanced PD level courses yourself too.. education. via microsoft. com / en - see us / interactive learning … via @MicrosoftEDU;;
8326,Microsoft,Neutral,Just signed my Creativity in the classroom on the Microsoft Educator Card! You can check out my PD anytime now.. via.microsoft.com/en-us/learning... via @MicrosoftEDU;;
8327,Microsoft,Negative,@ Microsoft @ Xbox @ XboxSupport. I need to talk to someone because I have a problem that requires conversation and website support (for some reason) does not host a live chat for what I need.... please?;;
8328,Microsoft,Positive,Peace may finally be restored. Thank you @Microsoft . ;;
8328,Microsoft,Positive,Peace can finally be restored. Thank you @ Microsoft.;;
8328,Microsoft,Positive,Peace can finally be restored.;;
8328,Microsoft,Positive,Peace may finally be restored. Thank you @Microsoft.;;
8328,Microsoft,Positive,Peace may finally again be entirely restored. Thank you @Microsoft.;;
8328,Microsoft,Positive,Peace may soon be restored. Wish you @Microsoft.;;
8329,Microsoft,Irrelevant,Of course the TRACE monstrosity would come from Rush. He is the literal worst.;;
8329,Microsoft,Irrelevant,Of course a TRACE monstrosity would come from Rush. He is the literal worst.;;
8329,Microsoft,Irrelevant,Of course exactly the TRACE I monstrosity would come from Rush. 8 He simply is the literal worst.;;
8329,Microsoft,Irrelevant,Of how the TRACE monstrosity would come from her. He is your literal worst.;;
8330,Microsoft,Negative, ;;
8330,Microsoft,Negative,It is not the first time that the EU Commission has taken such a step.;;
8330,Microsoft,Negative,;;
8330,Microsoft,Negative,;;
8330,Microsoft,Negative,;;
8331,Microsoft,Irrelevant,My cat’s asshole and my grandma made their onscreen debut in today’s Microsoft teams meeting.;;
8331,Microsoft,Irrelevant,My cat asshole and grandma debuted on screen at today's Microsoft team meeting.;;
8331,Microsoft,Irrelevant,My cat and my grandmother made their screen debut in today's Microsoft team meeting.;;
8331,Microsoft,Irrelevant,My cat’s asshole and her grandma made their onscreen debut in today’s Microsoft Outlook meeting.;;
8331,Microsoft,Irrelevant,My cat ’ s asshole and my grandma made in their onscreen debut early in today ’ ″ s Microsoft teams group meeting.;;
8331,Microsoft,Irrelevant,My cat’s other cousins your grandma made their onscreen debut in today’s Microsoft teams meeting.;;
8332,Microsoft,Negative,Microsoft’s usage of upnp is fucking annoying;;
8332,Microsoft,Negative,Microsoft's use of upnp is damn annoying;;
8332,Microsoft,Negative,Using Microsoft upnp is fucking annoying;;
8332,Microsoft,Negative,Microsoft’s usage of upnp is fucking stunning;;
8332,Microsoft,Negative,Microsoft Software ’ s usage of upnp is just fucking annoying;;
8332,Microsoft,Negative,Microsoft’s usage of upnp too fucking annoying;;
8333,Microsoft,Neutral,Official Xbox 360 wired headset - Black (Xbox 360) by Microsoft Software We are pleased to present the marvelous Official Xbox 360 wired headset -... - all-about-pc-video-games.com/official-xbox-…  ;;
8333,Microsoft,Neutral,Official Xbox 360 wired headset - Black (Xbox 360) by Microsoft Software We are pleased to announce the wonderful Official Xbox 360 wired headset -... - all-about-pc-video-games.com / official-xbox-...;;
8333,Microsoft,Neutral,Official Xbox 360 wired headset - Black Elite 360) by Access Software We are pumped to present the marvelous looking Xbox 360 wired headset -... - all-about-pc-video-games.com/official-xbox-…;;
8333,Microsoft,Neutral,official Official The Xbox 360 wired headset - Black ( Classic Xbox 360 360 ) by Project Microsoft Software We are both pleased to present the marvelous Official Xbox 360 wired headset -... - all - about - my pc - indie video - game games. com / official - xbox - red …;;
8333,Microsoft,Neutral,Original Xbox 360 wired headset - Black (Xbox 3) HD Game Software We are pleased to send for marvelous exclusive Xbox 360 wire headset -... - all-about-pc-video-games.com/official-xbox-...;;
8334,Microsoft,Negative, ;;
8334,Microsoft,Negative,It is not the first time that the EU Commission has taken such a step.;;
8334,Microsoft,Negative,;;
8334,Microsoft,Negative,;;
8334,Microsoft,Negative,;;
8335,Microsoft,Neutral,Enjoy 100% quality with us;.. Pay us for;. Pay finance. Pay biology. History. Business. Physics. Engineering. Statistics. Microsoft. Biography. Lab report. Discussion. Computer. Homework. Essay. Assignment. Sociology. Technology. Accounting. Thesis. Algebra. Arts. Law. Quiz. Kindly DM us.
8335,Microsoft,Neutral,Enjoy 100% quality with us;.. Pay us for;. Pay finance. Pay biology. History. Business. Physics. Engineering. Statistics. Microsoft. Biography. Laboratory report. Discussion. Computer. Homework. Essay. Task. Sociology. Technology. Accounting. Diploma Thesis. Algebra. Arts. Law. Quiz. Kindly DM us.
8335,Microsoft,Neutral,Enjoy 100% quality with us;.. Pay for us;.. Pay for finance. Pay for biology. History. Business. Turnover. Engineering. Turnover. Microsoft. Biography. Lab report. Dissertation. Essay. Essay. Assignment. Sociology. Technology. Accounting. Thesis. Alphabet. Art. Quiz.
8335,Microsoft,Neutral,Enjoy 60% quality free us;.. Pay us for;. Pay finance. Pay biology. History. Business. Physics. Engineering. Statistics. Microsoft. Science. Lab report. Engineering. History. Homework. Essay. Psychology. Sociology. Technology. Accounting. Thesis. Algebra. Arts. Law. Quiz. Kindly trust us.
8335,Microsoft,Neutral,Enjoy our 100 % quality with as us ;.. Pay us what for ;. will Pay finance. and Pay biology. Science History. Business. Physics. Electrical Engineering. Statistics. Like Microsoft. What Biography. Lab report. Discussion. Computer. Homework. Essay. Assignment. Sociology. Technology. Accounting. Thesis. My Algebra. Arts. Law. Quiz. Kindly DM us.
8335,Microsoft,Neutral,Enjoy 100% quality Get us;.. Pay us for;. Business finance. B biology. History. Business. Physics. Engineering. Statistics. Phone. Biography. Lab Design. Discussion. Computer. Communication. Essay. Assignment. Sociology. Information. Accounting. Thesis. Algebra. Arts. Philosophy. Information. Please DM us.
8336,Microsoft,Negative,Microsoft Publisher just crashed my Microsoft PC.;;
8336,Microsoft,Negative,Microsoft Publisher just crashed my Microsoft PC.;;
8336,Microsoft,Negative,Microsoft Publisher just broke my Microsoft PC.;;
8336,Microsoft,Negative,Microsoft Publisher just installed my Microsoft PC.;;
8336,Microsoft,Negative,Microsoft Publisher just crashed my first Microsoft PC.;;
8336,Microsoft,Negative,<unk> Publisher just crashed my Microsoft PC.;;
8337,Microsoft,Irrelevant,Nintendo doesn't do things for other companies. It's never as friendly as people claim;;
8337,Microsoft,Irrelevant,Nintendo does nothing for other companies. It's never as friendly as people claim;;
8337,Microsoft,Irrelevant,Nintendo does nothing for other companies.;;
8337,Microsoft,Irrelevant,Nintendo doesn't do things for other companies. It's just as friendly as people claim;;
8337,Microsoft,Irrelevant,Nintendo doesn't usually do things for other companies. 27 It's never as friendly looking as people claim;;
8337,Microsoft,Irrelevant,Nintendo doesn't do things for other businesses. It's certainly as friendly as people claim;;
8338,Microsoft,Neutral,Now a great session about buncee @BunceeBryan  ;;
8338,Microsoft,Neutral,Now a great session on buncee @ BunceeBryan;;
8338,Microsoft,Neutral,Now a great session about Buncee @ BunceBryan;;
8338,Microsoft,Neutral,Now a great session about the @BunceeBryan;;
8338,Microsoft,Neutral,Now a great session down about buncee or @BunceeBryan;;
8338,Microsoft,Neutral,on a great session about buncee @BunceeBryan;;
8339,Microsoft,Positive,Awesome news. Such a big fan of Eric.;;
8339,Microsoft,Positive,Great news. Such a big fan of Eric.;;
8339,Microsoft,Positive,Cheering news. Such a big Eric fan.;;
8339,Microsoft,Positive,Awesome review. Such a big fan of Eric.;;
8339,Microsoft,Positive,Big Awesome news. Such of a big fan of Eric.;;
8339,Microsoft,Positive,Awesome news. Such a big fan of this.;;
8341,Microsoft,Negative,Looks like the market doesnt really believe this will happen $MSFT  ;;
8341,Microsoft,Negative,Looks like the market doesn't really believe this is going to happen.;;
8341,Microsoft,Negative,The market doesn't really seem to believe this is going to happen;;
8341,Microsoft,Negative,Looks like the market doesnt actually believe this will happen $MSFT;;
8341,Microsoft,Negative,Looks like the market doesnt really believe how this will happen $ 200 MSFT;;
8341,Microsoft,Negative,Looks like the market doesnt really believe this will stay here;;
8343,Microsoft,Neutral,Microsoft-Owned Minecraft Will Stop Using Amazon’s Cloud teknoids.com/2020/07/20/mic…;;
8343,Microsoft,Neutral,Microsoft owner Minecraft will stop using Amazon's cloud teknoids.com / 2020 / 07 / 20 / mic...;;
8343,Microsoft,Neutral,Microsoft-Owned Minecraft will stop using Amazon's technology.;;
8343,Microsoft,Neutral,Microsoft-Owned Minecraft Will Stop Following Amazon’s Cloud Services.com/2020/07/20/mic…;;
8343,Microsoft,Neutral,Microsoft - Owned A Minecraft I Will Stop Using You Amazon ’ ″ s online Cloud teknoids. com / 2020 / 07 / 20 / mic …;;
8343,Microsoft,Neutral,Microsoft-Owned Edition Will Change the Amazon’s Description teknoids.com/2020/07/20/mic...;;
8344,Microsoft,Neutral,Facebook is trying to win gamers over politely now that Microsoft's livestreaming platform is dead dlvr.it/RdmDjr;;
8344,Microsoft,Neutral,Facebook is now trying to recruit players after Microsoft's livestreaming platform dlvr.it / RdmDjr died.;;
8344,Microsoft,Neutral,Facebook is trying to win over gamers over polygraphers now that Microsoft's lyrical platform is dead dr.it / RdmDjr;;
8344,Microsoft,Neutral,Facebook is pushing to win gamers cash politely now that Microsoft's livestreaming platform is dead dlvr.it/RdmDjr;;
8344,Microsoft,Neutral,Facebook is trying desperately to win gamers over politely by now saying that the Microsoft's livestreaming platform is dead dlvr. See it / p RdmDjr;;
8344,Microsoft,Neutral,Facebook is unlikely to win gamers interested politely precisely because its's livestreaming platform is dead dlvr.it/RdmDjr;;
8346,Microsoft,Neutral,Microsoft confirms Internet Explorer vulnerability has been exploited but no security updates meterpreter.org/microsoft-conf…  ;;
8346,Microsoft,Neutral,Microsoft confirms Internet Explorer virus has successfully exploited but no security updates meterpreter.org/microsoft-conf…;;
8346,Microsoft,Neutral,Microsoft confirms Internet Explorer vulnerability has indeed been exploited yet but has no security pending updates from meterpreter. org / microsoft - conf …;;
8346,Microsoft,Neutral,Firefox 7 Internet Explorer vulnerability has been exploited but no company updates meterpreter.org/microsoft-conf...;;
8347,Microsoft,Negative,I need Microsoft to hurry up and release those duos... I'm tired of waiting lol;;
8347,Microsoft,Negative,I need Microsoft to hurry up and release these duos... I'm tired of waiting lol;;
8347,Microsoft,Negative,I need Microsoft to hurry up and release those duos... I'm tired of waiting lol;;
8347,Microsoft,Negative,I need Microsoft to hurry up and release those duos... I'm tired of losing lol;;
8347,Microsoft,Negative,I need some Microsoft security to hurry him up and release those duos... I've m tired of waiting lol;;
8347,Microsoft,Negative,I asked Microsoft to hurry about for release those duos... I'm tired of waiting lol;;
8348,Microsoft,Neutral,Check out this great career opportunity! Principal Engineer (Microsoft Azure) in ( ;;
8348,Microsoft,Neutral,Discover this great career opportunity! Principal Engineer (Microsoft Azure) in (;;
8348,Microsoft,Neutral,Printal Engineering (Microsoft Azure) in (;;
8348,Microsoft,Neutral,Check out this great internship opportunity! Principal Engineer (Microsoft Azure) in (;;
8348,Microsoft,Neutral,Check out this are great early career opportunity! Principal Engineer ( Through Microsoft Azure ) in (;;
8348,Microsoft,Neutral,Check all this great career blog! Principal Engineer (Microsoft Jobs) in (;;
8349,Microsoft,Positive,Its game day for Microsoft and  . . 7 years old waiting an entire generation for a comeback i hope they hit a grandslam  ;;
8349,Microsoft,Positive,His matchday for Microsoft and.. 7 years waiting an entire generation for a comeback I hope they beat a Grand Slam;;
8349,Microsoft,Positive,His playing day for Microsoft and... 7 years in wait for a generation to return I hope they hit the grandmaster;;
8349,Microsoft,Positive,Its game day for Microsoft and .. 12 years old waiting an older generation for a comeback i hope they hit a grandslam;;
8349,Microsoft,Positive,Its game day is for Microsoft Research and.. 7 hundreds years old waiting an entire generation waited for a comeback i hope they hit a happy grandslam;;
8349,Microsoft,Positive,Its game day for Microsoft and.. 7 years of waiting an entire generation of that day i hope they hit a grandslam;;
8350,Microsoft,Positive,Happy 10th Anniversary Fallout: New Vegas!.. Best Bethesda Fallout record. I loved the characters and the deep capabilities of rpg.;;
8350,Microsoft,Positive,I;;
8351,Microsoft,Positive,these apps have been so useful recently and my life have never been so convenient;. . Merriam Webster Dictionary. Bank Mobile Apps. PayMaya. Microsoft Excel;
8351,Microsoft,Positive,These apps have been so useful lately and my life has never been so comfortable;.. Merriam Webster Dictionary. Bank Mobile Apps. PayMaya. Microsoft Excel;
8351,Microsoft,Positive,these apps have been really useful recently and my life have never been More convenient;.. Merriam Webster Dictionary. Bank Mobile app. PayMaya. Microsoft Excel;
8351,Microsoft,Positive,these apps have been so immensely useful recently and my life have therefore never been particularly so convenient ;.. Merriam Webster Financial Dictionary. The Bank of Mobile Apps. PayMaya. Bing Microsoft Excel;
8351,Microsoft,Positive,these things have grown more useful recently and my life have never been that convenient;.. Merriam Webster Dictionary. Bank PC Apps. PayMaya. Microsoft Excel;
8352,Microsoft,Negative,A little awww shucks to take you into a week of using Microsoft Office products while trying to tame the wild beasts in your house.;;
8352,Microsoft,Negative,A little aha effect puts you in a week of using Microsoft Office products as you try to tame the wild animals in your house.;;
8352,Microsoft,Negative,A little pause in a week of using Microsoft Office products while you try to tame the wild animals in your home.;;
8352,Microsoft,Negative,A little good shucks to take you into a week of using Microsoft Office products while trying to control the wild beasts in your house.;;
8352,Microsoft,Negative,A little awww am shucks to take with you into a week of work using his Microsoft and Office products while trying to tame the wild beasts hiding in your house.;;
8352,Microsoft,Negative,A delightful lazy shucks to take you into a week of using Microsoft XP products for trying to tame the wild beasts in your house.;;
8353,Microsoft,Neutral,The latest The SharePoint Daily! paper.li/e-1502300375?e… Thanks to @dansantanna @softwarium_net @TomWalatTT  ;;
